rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,no_cut_note,primary_trait_driver,trait_summary_label,trace_notes
43,53,"Macintyre, Robert",MACINTYRE_ROBERT,confirmed,TBD,TBD,deep,high,1.38,56.763285024154584,51.902763049876945,-4.860521974277638,high,-1.4,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",8,1.686,2.2864,medium,53.96206292462492,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability,-6.618144001559935,-2.4274711168164314,-4.190672884743504,0.0,0.0,bomb_and_spray;wedge_liability,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,APP_Wedge,False,0.0,,1.297788998855,57.381501848607485,-0.1806835189999998,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",40.72577492150505,40.72577492150505,4,"Tier4: Below-avg or mismatch VFD=-4.9, AP=-6.6SG; 8CH-rds",ok,0.0061268652728307905,0.01738259313666914,0.025687771083601194,0.0711872676124835,0.16935398203620297,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak APP_Wedge,NeutralSG=1.38; VFD=-4.9; VHD=2.3(8rds); AP=-6.6SG(bomb_and_spray;wedge_liability); →Tier4 VTS=40.7
44,57,"Gerard, Ryan",GERARD_RYAN,confirmed,TBD,TBD,deep,high,0.86,44.20289855072465,56.487086368507896,12.284187817783248,high,1.0,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",4,-0.494,-0.14,low,49.35092950434009,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-4.3234740519680885,0.0,0.0,-2.4238124614435534,-1.8996615905245349,poor_birdie_conv;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,ARG_Bunker,False,0.0,,1.1266939598049999,57.79483636600576,0.5861405709999999,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",40.70398140040391,40.70398140040391,4,"Tier4: Below-avg or mismatch VFD=12.3, AP=-4.3SG; 4CH-rds",ok,0.006112125113567981,0.017345480906444527,0.0256334420849426,0.07105878995455372,0.16911440722338691,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,APP_Wedge,APP_Wedge+APP_100-150; weak ARG_Bunker,NeutralSG=0.86; VFD=12.3; VHD=-0.1(4rds); AP=-4.3SG(poor_birdie_conv;rough_approach_liab); →Tier4 VTS=40.7
45,52,"Lee, Min Woo",LEE_MIN WOO,confirmed,TBD,TBD,deep,high,1.08,49.51690821256038,43.94269054871566,-5.5742176638447205,high,-3.0,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",8,0.745,0.45359999999999995,medium,48.12565044963885,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-3.875682878081279,0.0,-3.875682878081279,0.0,0.0,wedge_liability,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,APP_Wedge,False,0.0,,1.231864722555,58.86260255787029,0.33376862099999993,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",40.37428469347629,40.37428469347629,4,"Tier4: Below-avg or mismatch VFD=-5.6, AP=-3.9SG; 8CH-rds",ok,0.005892478546531141,0.01679342744903647,0.024825027176537756,0.06914086148947278,0.1655218246386522,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+ARG_Rough; weak APP_Wedge,NeutralSG=1.08; VFD=-5.6; VHD=0.5(8rds); AP=-3.9SG(wedge_liability); →Tier4 VTS=40.4
46,67,"Hojgaard, Nicolai",HOJGAARD_NICOLAI,confirmed,TBD,TBD,deep,high,1.07,49.275362318840585,50.04967966100207,0.7743173421614813,high,-5.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,49.58508925570518,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,bomb_and_spray;rough_approach_liab,-4.6323567678636985,-2.8626444159178437,0.0,0.0,-1.7697123519458546,bomb_and_spray;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,OTT_Accuracy,False,0.0,,1.0552834040149999,52.30224130601364,-0.03234416699999998,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",40.32037571997778,40.32037571997778,4,"Tier4: Below-avg or mismatch VFD=0.8, AP=-4.6SG; 0CH-rds",ok,0.005857156009165356,0.01670481521913389,0.024695220361877806,0.0688318094369245,0.1649400558687292,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+APP_Wedge; weak OTT_Accuracy,NeutralSG=1.07; VFD=0.8; VHD=0.0(0rds); AP=-4.6SG(bomb_and_spray;rough_approach_liab); →Tier4 VTS=40.3
47,14,"Cauley, Bud",CAULEY_BUD,confirmed,TBD,TBD,deep,high,0.65,39.1304347826087,48.96139411809935,9.830959335490647,high,0.4,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",27,0.245,-0.3263999999999999,medium,45.24267214847328,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv,-2.736582356570017,0.0,0.0,-2.736582356570017,0.0,poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,0.77224470076,47.14591914995916,0.268669672,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",39.769507435333246,39.769507435333246,4,"Tier4: Below-avg or mismatch VFD=9.8, AP=-2.7SG; 27CH-rds",ok,0.005505568615022174,0.015825229819036807,0.023406052140077294,0.06574567997712676,0.15908602848605283,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,ARG_Rough,ARG_Rough+APP_Wedge; weak PUTT_Lag,NeutralSG=0.65; VFD=9.8; VHD=-0.3(27rds); AP=-2.7SG(poor_birdie_conv); →Tier4 VTS=39.8
48,21,"Woodland, Gary",WOODLAND_GARY,confirmed,TBD,TBD,deep,high,0.82,43.236714975845416,58.57566415473307,15.338949178887653,high,-1.0,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",23,0.428,0.47119999999999995,medium,50.00874523675808,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;rough_approach_liab,-5.294935152664378,-2.993581514762516,0.0,0.0,-2.3013536379018618,bomb_and_spray;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,ARG_Bunker,False,0.0,,0.9297529091749999,50.860758268781005,0.24121518500000005,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",39.41887493142933,39.41887493142933,4,"Tier4: Below-avg or mismatch VFD=15.3, AP=-5.3SG; 23CH-rds",ok,0.005290481945788618,0.015289224171798534,0.022619850409979842,0.06384823134213846,0.15544561053984166,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+PUTT_Lag; weak ARG_Bunker,NeutralSG=0.82; VFD=15.3; VHD=0.5(23rds); AP=-5.3SG(bomb_and_spray;rough_approach_liab); →Tier4 VTS=39.4
49,11,"Thomas, Justin",THOMAS_JUSTIN,confirmed,TBD,TBD,deep,high,1.15,51.20772946859904,47.037822802009856,-4.169906666589185,high,-3.2,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",34,1.134,0.588,medium,49.770838628042576,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability,-5.315847971271184,-2.0616174582798457,-3.254230512991339,0.0,0.0,bomb_and_spray;wedge_liability,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,OTT_Accuracy,False,0.0,,1.1741617999349998,55.746836668780496,0.05310285700000006,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",39.139142685500204,39.139142685500204,4,"Tier4: Below-avg or mismatch VFD=-4.2, AP=-5.3SG; 34CH-rds",ok,0.005123622375168128,0.014874432327831923,0.022011128948838162,0.062370866466522144,0.1525888247607806,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,ARG_Rough,ARG_Rough+ARG_Bunker; weak OTT_Accuracy,NeutralSG=1.15; VFD=-4.2; VHD=0.6(34rds); AP=-5.3SG(bomb_and_spray;wedge_liability); →Tier4 VTS=39.1
50,58,"James, Ben",JAMES_BEN,confirmed,TBD,TBD,medium,medium,0.55,36.71497584541063,51.91062567082075,15.195649825410122,medium,1.0,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",4,-2.676,-0.176,low,43.99980690749258,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,poor_birdie_conv,-2.8550277606415793,0.0,0.0,-2.8550277606415793,0.0,poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,0.55311349987,40.16673037461239,0.12798333300000003,False,,0.0,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",38.28975138620942,38.28975138620942,4,"Tier4: Below-avg or mismatch VFD=15.2, AP=-2.9SG; 4CH-rds",ok,0.005013273981355831,0.015201770714537424,0.022510078009101517,0.06452978688453313,0.16018935102694304,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,ARG_Bunker,ARG_Bunker+ARG_Rough; weak PUTT_Lag,NeutralSG=0.55; VFD=15.2; VHD=-0.2(4rds); AP=-2.9SG(poor_birdie_conv); →Tier4 VTS=38.3
51,43,"Conners, Corey",CONNERS_COREY,confirmed,TBD,TBD,deep,high,0.54,36.473429951690825,57.62074300235175,21.147313050660927,high,3.8,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",12,1.203,0.3152,medium,46.97015488138186,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-4.596100775460825,0.0,0.0,-2.773596545342382,-1.8225042301184435,poor_birdie_conv;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,0.47694008762999995,37.4121648228754,-0.13859321400000002,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",37.77795333046021,37.77795333046021,4,"Tier4: Below-avg or mismatch VFD=21.1, AP=-4.6SG; 12CH-rds",ok,0.004369171993349249,0.013008855676798397,0.019269942667225034,0.05562394415904903,0.13928180406184262,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,APP_Wedge,APP_Wedge+APP_100-150; weak PUTT_Lag,NeutralSG=0.54; VFD=21.1; VHD=0.3(12rds); AP=-4.6SG(poor_birdie_conv;rough_approach_liab); →Tier4 VTS=37.8
52,6,"Day, Jason",DAY_JASON,confirmed,TBD,TBD,medium,medium,0.85,43.96135265700483,44.15609311482691,0.19474045782207838,medium,-1.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",40,1.188,1.256,medium,46.20816899725,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-4.364956695536309,0.0,-4.364956695536309,0.0,0.0,wedge_liability,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,APP_Wedge,False,0.0,,0.81920958463,46.27281115329027,-0.05894978299999998,False,,0.0,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",37.478255606177385,37.478255606177385,4,"Tier4: Below-avg or mismatch VFD=0.2, AP=-4.4SG; 40CH-rds",ok,0.004552575327157087,0.014033508447910565,0.02079202738253958,0.06025873787761073,0.15164723410591602,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,ARG_Rough,ARG_Rough+ARG_Bunker; weak APP_Wedge,NeutralSG=0.85; VFD=0.2; VHD=1.3(40rds); AP=-4.4SG(wedge_liability); →Tier4 VTS=37.5
53,70,"Reitan, Kristoffer",REITAN_KRISTOFFER,confirmed,TBD,TBD,deep,high,0.89,44.927536231884055,50.907428822243716,5.979892590359661,high,-0.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,47.31949326802793,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability;rough_approach_liab,-5.428233969232018,0.0,-3.4652898067954694,0.0,-1.9629441624365487,wedge_liability;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,ARG_Bunker,False,0.0,,0.904937270985,48.991530528772266,0.03282916699999994,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",36.46302532956389,36.46302532956389,4,"Tier4: Below-avg or mismatch VFD=6.0, AP=-5.4SG; 0CH-rds",ok,0.003725318175834586,0.011426327188209049,0.016940299053635616,0.049759036036485745,0.12734223663449568,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+PUTT_Lag; weak ARG_Bunker,NeutralSG=0.89; VFD=6.0; VHD=0.0(0rds); AP=-5.4SG(wedge_liability;rough_approach_liab); →Tier4 VTS=36.5
54,68,"Mccarty, Matt",MCCARTY_MATT,confirmed,TBD,TBD,deep,high,0.73,41.06280193236715,53.611287949367465,12.548486017000315,high,1.0,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,46.082196339167275,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability;rough_approach_liab,-5.0750503612368965,0.0,-3.279280479680213,0.0,-1.7957698815566838,wedge_liability;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,ARG_Bunker,False,0.0,,0.64673981754,41.32757031634698,-0.18298941199999996,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",35.93209561669348,35.93209561669348,4,"Tier4: Below-avg or mismatch VFD=12.5, AP=-5.1SG; 0CH-rds",ok,0.003487367254449667,0.010842610869764067,0.016079997768861366,0.047559971130871,0.12276907548446876,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak ARG_Bunker,NeutralSG=0.73; VFD=12.5; VHD=0.0(0rds); AP=-5.1SG(wedge_liability;rough_approach_liab); →Tier4 VTS=35.9
55,33,"Berger, Daniel",BERGER_DANIEL,confirmed,TBD,TBD,deep,high,0.38,32.60869565217392,58.13041857910228,25.521722926928362,high,2.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",18,0.878,-0.2288,medium,45.41396383460025,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-4.925789682999465,0.0,0.0,-2.403454657618754,-2.522335025380711,poor_birdie_conv;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,ARG_Rough,False,0.0,,0.46526472499999993,39.09221692761796,0.18739499999999998,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",35.56238446860132,35.56238446860132,4,"Tier4: Below-avg or mismatch VFD=25.5, AP=-4.9SG; 18CH-rds",ok,0.003328780456784542,0.010453638229651441,0.015506413452859054,0.04608319601713912,0.11966685721268512,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,APP_Wedge,APP_Wedge+APP_150-200; weak ARG_Rough,NeutralSG=0.38; VFD=25.5; VHD=-0.2(18rds); AP=-4.9SG(poor_birdie_conv;rough_approach_liab); →Tier4 VTS=35.6
56,3,"Glover, Lucas",GLOVER_LUCAS,confirmed,TBD,TBD,medium,medium,0.2425,29.287439613526573,53.06736273671784,23.779923123191267,medium,7.0,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",44,-0.208,-2.0303999999999998,medium,42.02606466642598,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv,-3.510178901912399,0.0,0.0,-3.510178901912399,0.0,poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_BirdieConv,False,0.0,,-0.04759902701,21.47706281023116,-0.521343659,False,,-0.521343659,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",34.484363203601184,34.484363203601184,5,"Tier5: Weak profile NeutralSG=0.24, AP=-3.5SG; 44CH-rds",ok,0.0031300402946416563,0.010440538649643656,0.01549588337388996,0.04669012545897612,0.12333173051917565,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Accuracy,OTT_Accuracy+APP_Wedge; weak PUTT_BirdieConv,NeutralSG=0.24; VFD=23.8; VHD=-2.0(44rds); AP=-3.5SG(poor_birdie_conv); →Tier5 VTS=34.5
57,65,"Fitzpatrick, Alex",FITZPATRICK_ALEX,confirmed,TBD,TBD,deep,high,0.45,34.29951690821256,50.83559995181239,16.53608304359983,high,2.2,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,40.91395012565249,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability,-3.253697534976682,0.0,-3.253697534976682,0.0,0.0,wedge_liability,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,0.720220363595,47.82725693345843,0.593890909,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",34.40655505569913,34.40655505569913,5,"Tier5: Weak profile NeutralSG=0.45, AP=-3.3SG; 0CH-rds",ok,0.0028688747339094393,0.009324410714878143,0.013839864772627122,0.04174147824313352,0.11039426216124427,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Accuracy,OTT_Accuracy+OTT_Distance; weak PUTT_Lag,NeutralSG=0.45; VFD=16.5; VHD=0.0(0rds); AP=-3.3SG(wedge_liability); →Tier5 VTS=34.4
