playerid,firstname,lastname,playername,worldrank,main_tour,datadepthclass,baselineconfidenceband,truesg_total_12m,truesg_ott_12m,truesg_app_12m,truesg_arg_12m,truesg_putt_12m,truesg_sample_events,truesg_sample_rounds,wins_12m,win_rate_12m,driving_distance_delta,driving_accuracy_delta,neutralskillsg,neutralskillindex,trait_ott_distance,trait_ott_accuracy,trait_ott_total,trait_app_total,trait_app_150_200,trait_app_200_plus,trait_app_short,trait_app_flight_control,trait_arg_total,trait_arg_tight_runoff,trait_arg_bunker,trait_putt_total,trait_putt_distance_control,trait_putt_short_conversion,trait_wind_tolerance,trait_major_grind,coursefit_adj_total,coursefit_adj_ott,coursefit_adj_app,coursefit_adj_arg,coursefit_adj_putt,shotdist_approach_100_150,shotdist_approach_150_175,shotdist_approach_175_200,shotdist_approach_200_225,shotdist_approach_225_plus,shotdist_par3_175_200,shotdist_par3_200_plus,venuefitscore,venuefitdelta,venuefitconfidenceband,venue_history_rounds,venue_history_sg_total,venue_history_sg_ott,venue_history_sg_app,venue_history_sg_arg,venue_history_sg_putt,venuehistorydelta,venuehistoryconfidenceband,last20rds_sg,last20_vs_baseline,formscore_raw,recentformindex,form_vs_neutralskill,formscore_adjusted,recentformgateapplied,recentformgate_reason,debutflag,debutclass,injuryflag,healthgatestatus,healthgatereason,antipattern_bomb_and_spray_flag,antipattern_short_and_wild_flag,antipattern_long_iron_liability_flag,antipattern_weak_tight_runoff_flag,antipattern_poor_lag_putting_flag,primary_trait_driver,primary_risk_trait,trait_summary_label
61,Jayden,Schaper,"SCHAPER, JAYDEN",70.0,DP World Tour,deep,high,0.75,0.52,0.07,0.17,0.03,26,91,2.0,0.08,-6.7,6.6,0.75,69.67821782178217,70.78366725843267,73.63723740216943,71.26269956458636,38.28715365239295,35.418359057676696,54.751131221719454,36.69250645994832,40.46417759838547,82.66129032258064,76.97642163661581,70.0,64.11764705882352,56.96969696969698,61.17647058823529,68.23828345567475,51.675257731958766,0.09,0.060000000000000005,0.01,0.01,0.67,1.3,4.7,8.0,4.0,4.0,8.0,4.0,71.54042344166126,1.8622056198790915,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.04,-0.7,0.253,64.70439934451028,-0.7,0.42694999999999994,False,,False,,False,ok,,False,False,False,False,False,ARG_TightRunoff,APP_150-200,ARG_TightRunoff + OTT_Accuracy; weak APP_150-200
62,Andrew,Putnam,"PUTNAM, ANDREW",85.0,PGA Tour,deep,high,0.36,0.22,0.23,0.54,0.32,29,93,0.0,0.0,-21.9,11.0,0.36,64.85148514851485,63.12452447375095,71.33049567485926,66.90856313497822,42.31738035264484,32.81884646628758,78.73303167420814,40.82687338501292,46.7204843592331,97.58064516129032,89.59778085991678,89.58333333333334,72.6470588235294,56.666666666666686,66.76470588235293,69.6781479390175,22.508591065292098,0.19,0.13,0.01,0.05,0.655,1.3,4.3,7.9,4.6,4.6,7.9,4.6,77.25782784903792,12.40634270052307,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.71,0.35,0.605,69.14156056977183,0.35,0.51925,False,,False,,False,ok,,False,False,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
63,Daniel,Berger,"BERGER, DANIEL",46.0,PGA Tour,deep,high,0.49,0.55,0.73,-0.46,-0.03,21,77,0.0,0.0,2.6,3.5,0.49,66.46039603960396,73.52269845295461,72.77220925442812,71.69811320754717,54.91183879093199,56.37692932575143,59.502262443438916,53.746770025839794,55.549949545913215,57.258064516129025,47.988904299583915,39.58333333333334,62.35294117647059,64.24242424242425,62.35294117647056,73.22134387351778,23.067010309278356,0.03,0.03,0.02,-0.01,0.685,1.3,5.0,8.0,3.7,3.7,8.0,3.7,69.38732867824021,2.926932638636245,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.38,-0.11,0.4129999999999999,66.72129081053826,-0.11,0.43994999999999995,False,,False,,False,ok,,False,False,False,True,False,OTT_Distance,MajorGrind,OTT_Distance + WindTolerance; weak MajorGrind
64,Dustin,Johnson,"JOHNSON, DUSTIN",245.0,LIV Golf,deep,high,0.42,-0.12,-0.07,-0.09,0.71,23,77,0.0,0.0,6.6,-2.2,0.42,65.5940594059406,66.04108546791784,61.224770012357546,61.97387518142234,34.76070528967254,40.12997562956947,34.61538461538463,33.0749354005168,32.49243188698285,72.1774193548387,68.93203883495146,63.33333333333334,84.11764705882354,83.63636363636361,84.11764705882351,55.30773574251835,22.766323024054984,-0.01,-0.03,-0.0,0.03,0.68,1.3,5.2,7.9,3.5,3.5,7.9,3.5,64.1451611742407,-1.4488982316999,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,1.23,0.81,0.987,73.95688894491366,0.81,0.7885500000000001,False,,False,,False,ok,,True,False,True,False,False,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + ARG_TightRunoff; weak MajorGrind
65,Sahith,Theegala,"THEEGALA, SAHITH",83.0,PGA Tour,deep,high,0.6,0.5,0.18,0.32,0.04,26,94,0.0,0.0,3.1,-2.1,0.6,67.82178217821782,73.01547045396907,69.77893725113277,70.97242380261248,41.05793450881612,44.59788789601951,43.66515837104074,42.1188630490956,38.84964682139254,88.70967741935483,80.44382801664356,76.24999999999999,64.41176470588236,54.242424242424256,61.47058823529411,64.04573687182383,23.53951890034364,0.01,-0.03,0.01,0.03,0.665,1.4,5.1,7.9,3.6,3.6,7.9,3.6,68.55682602083677,0.7350438426189498,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.04,-0.56,0.208,64.13714861968991,-0.56,0.34519999999999995,False,,False,,False,ok,,False,False,False,False,True,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
66,Pierceson,Coody,"COODY, PIERCESON",58.0,PGA Tour,deep,high,0.48,0.51,0.17,-0.31,0.09,34,117,0.0,0.0,12.6,-1.0,0.48,66.33663366336633,75.5516104488968,70.36935328848003,71.11756168359942,40.80604534005038,47.60357432981316,33.25791855203618,39.276485788113696,39.15237134207871,63.306451612903224,59.77808599167822,49.999999999999986,65.88235294117646,70.90909090909095,68.8235294117647,64.49745906267646,23.02405498281787,-0.03,-0.04,0.0,0.0,0.6900000000000001,1.3,5.3,8.0,3.3,3.3,8.0,3.3,64.57050488362263,-1.7661287797436955,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.53,0.05,0.515,68.0070591201311,0.05,0.50275,False,,False,,False,ok,,True,False,True,True,False,OTT_Distance,MajorGrind,OTT_Distance + PUTT_LagCtrl; weak MajorGrind
67,Sudarshan,Yellamaraju,"YELLAMARAJU, SUDARSHAN",96.0,PGA Tour,deep,high,0.18,0.72,0.29,-0.11,0.26,31,107,0.0,0.0,9.0,2.0,0.18,62.62376237623762,77.30154704539692,74.48853494439105,74.1654571843251,43.8287153652393,48.90333062550772,42.760180995475125,42.377260981912144,43.69323915237135,71.37096774193547,65.3259361997226,58.333333333333336,70.88235294117648,70.0,70.88235294117646,69.53698475437606,21.735395189003437,0.0,-0.01,0.01,-0.0,0.68,1.3,5.2,8.0,3.5,3.5,8.0,3.5,69.55115277266458,6.927390396426958,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.62,0.44,0.488,67.66670868523889,0.44,0.3802,False,,False,,False,ok,,False,False,False,True,False,OTT_Distance,MajorGrind,OTT_Distance + OTT_Accuracy; weak MajorGrind
68,Davis,Thompson,"THOMPSON, DAVIS",138.0,PGA Tour,deep,high,0.54,0.61,0.21,0.09,-0.19,25,85,0.0,0.0,3.4,3.7,0.54,67.07920792079209,74.48643165102715,73.67842921872855,72.5689404934688,41.81360201511335,43.704305442729485,44.343891402714945,40.310077519379846,42.53279515640767,79.43548387096774,73.6477115117892,66.66666666666666,57.647058823529406,50.30303030303035,54.705882352941146,68.70412196499154,23.28178694158076,0.03,0.0,0.01,0.01,0.67,1.3,5.0,7.9,3.6,3.6,7.9,3.6,67.83428449817822,0.7550765773861343,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.78,0.25,0.708,70.43993445102736,0.25,0.6492,False,,False,,False,ok,,False,False,False,False,True,OTT_Distance,MajorGrind,OTT_Distance + OTT_Accuracy; weak MajorGrind
69,Andrew,Novak,"NOVAK, ANDREW",61.0,PGA Tour,deep,high,0.36,0.39,0.25,0.11,-0.08,27,97,0.0,0.0,-0.9,-1.0,0.36,64.85148514851485,70.60613745878773,68.72168062611561,69.37590711175616,42.821158690176325,44.679122664500404,48.6425339366516,41.343669250645995,41.17053481331988,80.24193548387096,71.70596393897365,63.33333333333334,60.882352941176464,56.666666666666686,57.94117647058822,64.35629587803501,22.508591065292098,0.02,0.01,0.02,-0.0,0.675,1.3,5.0,7.9,3.7,3.7,7.9,3.7,66.94187594846944,2.0903907999545908,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.62,0.26,0.542,68.34740955502332,0.26,0.47830000000000006,False,,False,,False,ok,,False,True,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + OTT_Distance; weak MajorGrind
70,Cameron,Smith,"SMITH, CAMERON",136.0,LIV Golf,deep,high,0.27,-0.17,-0.24,0.6,0.6,23,73,0.0,0.0,-6.3,-7.4,0.27,63.73762376237624,62.135429875729145,58.39626527529863,61.24818577648766,30.478589420654913,31.112916328188483,37.55656108597286,33.850129198966414,25.580221997981845,100.0,92.09431345353674,96.25,80.88235294117648,62.12121212121213,74.99999999999996,50.45172219085262,22.12199312714777,0.02,-0.049999999999999996,-0.0,0.07,0.65,1.5,4.9,7.8,3.7,3.7,7.8,3.7,65.07293326821754,1.3353095058413018,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.63,0.36,0.5219999999999999,68.09529812176982,0.36,0.43379999999999996,False,,False,,False,ok,,False,True,True,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
71,Corey,Conners,"CONNERS, COREY",56.0,PGA Tour,deep,high,0.54,0.71,0.56,-0.05,-0.17,23,85,0.0,0.0,-1.5,6.6,0.54,67.07920792079209,74.51179305097642,76.24605245091308,74.02031930333817,50.62972292191436,48.984565393988625,62.44343891402715,49.35400516795866,52.82542885973764,73.79032258064515,65.04854368932038,60.83333333333334,58.235294117647065,56.96969696969698,55.29411764705882,74.95765104460756,23.28178694158076,0.07,0.060000000000000005,0.02,-0.01,0.68,1.3,4.8,8.0,3.9,3.9,8.0,3.9,72.77961506142064,5.700407140628556,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.3,-0.84,-0.04799999999999999,60.91012227404513,-0.84,0.1578,False,,False,,False,ok,,False,False,False,True,False,OTT_Accuracy,MajorGrind,OTT_Accuracy + WindTolerance; weak MajorGrind
72,Sam,Stevens,"STEVENS, SAM",54.0,PGA Tour,deep,high,0.51,0.68,0.11,0.07,-0.16,29,106,0.0,0.0,6.0,1.2,0.51,66.70792079207921,76.03347704793305,73.60977619113002,73.58490566037736,39.294710327455924,42.89195775792039,38.687782805429876,37.726098191214476,38.74873864783048,78.62903225806451,72.81553398058253,65.83333333333331,58.529411764705884,54.242424242424256,55.588235294117624,66.91134952004518,23.152920962199314,-0.0,-0.02,0.02,-0.01,0.675,1.3,5.1,7.9,3.5,3.5,7.9,3.5,66.49226998352168,-0.21565080855752683,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.4,-0.9,-0.12699999999999997,59.91428211269382,-0.9,0.09595000000000001,False,,False,,False,ok,,False,False,True,False,True,OTT_Distance,MajorGrind,OTT_Distance + OTT_Accuracy; weak MajorGrind
73,Tom,Kim,"KIM, TOM",141.0,PGA Tour,deep,high,0.24,0.35,0.26,0.28,-0.09,25,87,0.0,0.0,-5.0,3.0,0.24,63.366336633663366,69.05909206188183,69.82012906769188,68.79535558780842,43.07304785894207,43.29813160032494,55.65610859728507,41.60206718346253,43.4409687184662,87.0967741935484,78.77947295423024,74.58333333333333,60.58823529411765,53.333333333333364,57.647058823529406,66.40316205533597,21.993127147766327,0.06,0.03,0.02,0.02,0.67,1.3,4.9,7.9,3.9,3.9,7.9,3.9,70.01529556258947,6.648958928926106,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.42,0.18,0.366,66.12882894239253,0.18,0.32189999999999996,False,,False,,False,ok,,False,False,False,False,True,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
74,Lucas,Herbert,"HERBERT, LUCAS",88.0,LIV Golf,deep,high,0.04,0.24,0.05,0.06,-0.17,21,72,1.0,0.05,6.6,-6.0,0.04,60.89108910891089,70.60613745878773,64.60249897020458,67.19883889695211,37.78337531486146,43.05442729488221,37.33031674208146,38.75968992248062,33.602421796165494,78.2258064516129,72.3994452149792,65.41666666666667,58.235294117647065,53.939393939393966,55.29411764705882,57.905138339920946,38.31615120274915,-0.03,-0.05,0.01,0.01,0.675,1.4,5.2,7.9,3.5,3.5,7.9,3.5,63.32073387529181,2.4296447663809175,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.23,0.19,0.17300000000000001,63.69595361149628,0.19,0.12645,False,,False,,False,ok,,True,False,True,False,True,ARG_TightRunoff,APP_FlightCtrl,ARG_TightRunoff + OTT_Distance; weak APP_FlightCtrl
75,Max,Greyserman,"GREYSERMAN, MAX",68.0,PGA Tour,deep,high,0.43,0.14,0.05,0.18,0.1,27,82,0.0,0.0,7.8,-6.2,0.43,65.7178217821782,69.6424042607152,63.14705478511602,65.74746008708271,37.78337531486146,43.05442729488221,33.936651583710415,38.75968992248062,33.50151362260343,83.06451612903226,77.39251040221914,70.41666666666667,66.17647058823529,59.09090909090911,63.23529411764704,56.80406549971768,22.809278350515463,-0.03,-0.06,0.01,0.02,0.67,1.4,5.2,7.9,3.4,3.4,7.9,3.4,63.48444064951208,-2.233381132666125,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.55,0.12,0.514,67.99445354846843,0.12,0.48460000000000003,False,,False,,False,ok,,True,False,True,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
76,Sungjae,Im,"IM, SUNGJAE",74.0,PGA Tour,deep,high,0.12,0.17,-0.6,0.51,0.02,26,90,0.0,0.0,-1.4,3.0,0.12,61.88118811881188,67.68957646462086,67.34862007414527,66.18287373004354,21.410579345088163,22.339561332250213,32.8054298642534,19.379844961240313,21.745711402623616,96.37096774193547,93.89736477115119,88.33333333333334,63.8235294117647,47.57575757575758,57.941176470588196,56.041784302653866,21.47766323024055,0.05,0.02,-0.01,0.04,0.655,1.3,4.9,7.9,3.8,3.8,7.9,3.8,62.894053215672805,1.0128650968609278,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.63,0.52,0.4769999999999999,67.52804739694945,0.52,0.3520499999999999,False,,False,,False,ok,,False,False,True,False,True,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
77,Ryo,Hisatsune,"HISATSUNE, RYO",62.0,PGA Tour,deep,high,0.11,0.62,0.22,-0.04,-0.27,31,112,0.0,0.0,-0.5,3.2,0.11,61.757425742574256,73.62414405275172,73.60977619113002,72.71407837445574,42.0654911838791,43.948009748172225,47.9638009049774,40.56847545219638,42.53279515640767,74.19354838709677,68.23855755894591,61.24999999999999,55.294117647058826,53.939393939393966,55.29411764705879,68.70412196499154,21.434707903780073,0.03,0.03,0.01,-0.01,0.68,1.3,5.0,8.0,3.7,3.7,8.0,3.7,67.46937348847896,5.711947745904709,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.01,-0.1,0.04,62.01941258036052,-0.1,0.0645,False,,False,,False,ok,,False,False,False,False,True,OTT_Distance,MajorGrind,OTT_Distance + OTT_Accuracy; weak MajorGrind
78,Max,McGreevy,"MCGREEVY, MAX",99.0,PGA Tour,deep,high,0.35,0.53,0.14,0.07,-0.41,31,98,0.0,0.0,-4.9,6.1,0.35,64.72772277227722,71.36697945726604,73.56858437457092,71.40783744557329,40.050377833753146,38.748984565394,56.334841628959275,38.50129198966408,41.97780020181635,78.62903225806451,70.04160887656033,65.83333333333331,51.17647058823529,46.666666666666686,48.235294117647044,68.74647092038397,22.465635738831615,0.07,0.060000000000000005,0.02,-0.01,0.675,1.3,4.8,8.0,4.0,4.0,8.0,4.0,67.82138572109662,3.0936629488194,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.34,-0.69,-0.133,59.83864868271777,-0.69,0.03604999999999997,False,,False,,False,ok,,False,False,False,False,True,OTT_Accuracy,MajorGrind,OTT_Accuracy + OTT_Distance; weak MajorGrind
79,Michael,Brennan,"BRENNAN, MICHAEL",60.0,PGA Tour,deep,high,0.38,0.53,-0.01,-0.37,-0.18,30,105,4.0,0.13,18.3,1.5,0.38,65.0990099009901,77.25082424549835,71.67376081285185,71.40783744557329,36.27204030226701,44.84159220146224,25.791855203619914,32.041343669250644,35.87285570131181,60.88709677419354,57.28155339805825,47.499999999999986,57.94117647058824,62.727272727272776,57.94117647058822,64.24336533032185,67.26804123711341,-0.07,-0.04,0.0,-0.02,0.6900000000000001,1.2,5.4,8.0,3.2,3.2,8.0,3.2,62.835958229860815,-2.2630516711292827,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.25,-0.14,0.289,65.15819992436657,-0.14,0.32084999999999997,False,,False,,False,ok,,False,False,True,True,False,OTT_Distance,APP_200+,OTT_Distance + OTT_Accuracy; weak APP_200+
80,Chris,Kirk,"KIRK, CHRIS",106.0,PGA Tour,deep,high,0.51,0.83,0.47,0.18,-0.23,22,73,0.0,0.0,-0.4,1.1,0.51,66.70792079207921,76.31245244737511,75.62817520252642,75.76197387518143,48.36272040302267,48.41592201462226,57.01357466063348,47.02842377260982,47.78002018163471,83.06451612903226,74.61858529819696,70.41666666666667,56.470588235294116,52.12121212121213,53.529411764705856,72.06380575945794,23.152920962199314,0.01,0.01,0.01,-0.02,0.675,1.3,4.9,7.9,3.8,3.8,7.9,3.8,71.9358550566294,5.2279342645502,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.18,-0.68,0.026999999999999996,61.855540148745746,-0.68,0.19605,False,,False,,False,ok,,False,False,False,False,True,OTT_Distance,MajorGrind,OTT_Distance + OTT_Accuracy; weak MajorGrind
81,Nico,Echavarria,"ECHAVARRIA, NICO",52.0,PGA Tour,deep,high,0.31,-0.13,0.07,-0.14,0.23,28,91,1.0,0.04,-6.7,2.4,0.31,64.23267326732672,62.54121227491758,62.98228751887959,61.82873730043541,38.28715365239295,37.043054427294884,54.751131221719454,39.276485788113696,38.34510595358225,70.16129032258064,64.07766990291262,61.24999999999999,70.0,69.09090909090911,69.99999999999996,59.528514963297575,36.03951890034365,0.04,0.03,0.0,0.01,0.68,1.4,4.8,7.9,4.0,4.0,7.9,4.0,65.96658616361027,1.733912896283556,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.23,-0.09,0.254,64.71700491617295,-0.09,0.2736,False,,False,,False,ok,,False,False,False,True,False,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + ARG_TightRunoff; weak MajorGrind
82,William,Mouw,"MOUW, WILLIAM",131.0,PGA Tour,deep,high,0.43,0.37,0.17,-0.06,0.0,23,77,1.0,0.04,5.3,2.7,0.43,65.7178217821782,71.92493025615015,69.97116572840861,69.08563134978229,40.80604534005038,44.35418359057677,43.43891402714933,39.276485788113696,41.0191725529768,73.38709677419354,67.40638002773926,60.416666666666664,63.23529411764706,62.12121212121213,63.23529411764704,65.37267080745343,36.554982817869416,-0.0,0.0,0.01,-0.01,0.68,1.3,5.1,8.0,3.6,3.6,8.0,3.6,66.97006679000509,1.252245007826886,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.23,-0.2,0.29000000000000004,65.17080549602925,-0.2,0.339,False,,False,,False,ok,,False,False,False,True,False,OTT_Distance,MajorGrind,OTT_Distance + OTT_Accuracy; weak MajorGrind
83,Patrick,Rodgers,"RODGERS, PATRICK",81.0,PGA Tour,deep,high,0.19,0.11,0.01,0.02,0.09,34,112,0.0,0.0,7.0,-4.3,0.19,62.74752475247525,69.05909206188183,63.51778113414801,65.31204644412192,36.775818639798494,40.454914703493095,36.42533936651585,37.72609819121447,33.4510595358224,76.61290322580645,70.73509015256589,67.91666666666667,65.88235294117646,58.78787878787881,65.88235294117645,57.26990400903445,21.77835051546392,-0.03,-0.05,-0.01,0.02,0.67,1.4,5.1,7.9,3.5,3.5,7.9,3.5,62.581278173079596,-0.16624657939565424,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.07,-0.26,0.007999999999999993,61.61603428715492,-0.26,0.07169999999999999,False,,False,,False,ok,,True,False,True,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + OTT_Distance; weak MajorGrind
84,Matti,Schmid,"SCHMID, MATTI",71.0,PGA Tour,deep,high,0.08,-0.22,-0.33,-0.09,0.23,29,100,0.0,0.0,7.8,-4.1,0.08,61.386138613861384,65.0773522698453,59.069064945764104,60.52249637155298,28.211586901763226,33.7936636880585,25.33936651583711,28.940568475452196,24.97477295660949,72.1774193548387,68.93203883495146,63.33333333333334,70.0,66.06060606060609,69.99999999999996,50.67758328627894,21.305841924398628,-0.04,-0.05,-0.0,0.01,0.675,1.4,5.2,7.9,3.4,3.4,7.9,3.4,57.655871977617636,-3.7302666362437478,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.28,0.2,0.22,64.288415479642,0.2,0.171,False,,False,,False,ok,,True,False,True,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + PUTT_LagCtrl; weak MajorGrind
85,Cooper,Dossey,"DOSSEY, COOPER",230.0,Korn Ferry Tour,deep,high,0.04,,,,,26,90,0.0,0.0,-3.7,3.8,0.04,60.89108910891089,64.95054527009891,65.34395166826856,63.7155297532656,36.523929471032744,36.96181965881398,49.77375565610859,34.883720930232556,37.28557013118063,75.80645161290323,72.67683772538142,62.916666666666664,63.23529411764706,62.12121212121213,63.23529411764704,60.742518351214,21.134020618556704,0.02,0.03,-0.0,-0.01,0.68,1.3,4.9,8.0,3.9,3.9,8.0,3.9,64.86247486061028,3.971385751699387,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.65,0.62,0.46699999999999997,67.40199168032271,0.62,0.31755,False,,False,,False,ok,,False,False,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + OTT_Accuracy; weak MajorGrind
86,Johnny,Keefer,"KEEFER, JOHNNY",75.0,PGA Tour,deep,high,0.05,0.35,0.29,-0.42,-0.42,31,104,1.0,0.03,11.3,-1.6,0.05,61.01485148514851,73.19300025361399,67.92530550597282,68.79535558780842,43.8287153652393,50.528025995125915,35.97285067873302,42.377260981912144,41.87689202825429,58.87096774193549,52.42718446601942,41.25000000000001,50.882352941176464,55.4545454545455,50.88235294117646,63.76341050254093,31.48625429553265,-0.06,-0.04,0.01,-0.04,0.6900000000000001,1.3,5.3,8.0,3.3,3.3,8.0,3.3,60.71870265166455,-0.2961488334839615,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.46,0.41,0.337,65.76326736417496,0.41,0.23655,False,,False,,False,ok,,True,False,True,True,False,OTT_Distance,MajorGrind,OTT_Distance + OTT_Accuracy; weak MajorGrind
87,Carlos,Ortiz,"ORTIZ, CARLOS",188.0,LIV Golf,deep,high,0.17,0.62,0.29,0.22,-0.44,21,72,0.0,0.0,5.2,-3.5,0.17,62.5,75.06974384986052,70.84992448166963,72.71407837445574,43.8287153652393,47.278635255889526,46.15384615384617,44.961240310077514,40.91826437941474,84.67741935483872,79.05686546463247,72.08333333333333,50.294117647058826,42.727272727272776,47.352941176470566,65.527950310559,21.692439862542955,-0.03,-0.03,0.01,-0.01,0.67,1.4,5.1,7.9,3.6,3.6,7.9,3.6,67.04074239207215,4.540742392072147,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.48,-0.65,-0.285,57.92260178999118,-0.65,-0.12575,False,,False,,False,ok,,True,False,False,False,True,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + OTT_Distance; weak MajorGrind
88,Billy,Horschel,"HORSCHEL, BILLY",135.0,PGA Tour,deep,high,-0.11,-0.21,0.19,-0.14,0.23,22,74,0.0,0.0,-4.4,-3.2,-0.11,59.03465346534653,62.11006847577987,59.57709734999314,60.66763425253991,41.30982367758186,41.592201462225844,50.678733031674206,42.37726098191214,38.54692230070636,70.16129032258064,64.07766990291262,61.24999999999999,70.0,69.09090909090911,69.99999999999996,56.677018633540364,20.489690721649485,-0.0,0.0,0.0,0.0,0.68,1.4,4.9,7.9,3.8,3.8,7.9,3.8,63.82690096962113,4.792247504274599,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.0,0.1,-0.033,61.09920584898525,0.1,-0.05995,False,,False,,False,ok,,False,True,False,True,False,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + ARG_TightRunoff; weak MajorGrind
89,Ben,James,"JAMES, BEN",,Amateur,medium,medium,0.35,0.48,0.17,-0.03,-0.58,16,48,0.0,0.0,-7.4,10.9,0.35,64.72772277227722,70.09890945980219,74.85926129342305,70.68214804063861,40.80604534005038,42.729488220958565,46.83257918552038,39.276485788113696,45.15640766902119,74.59677419354838,68.65464632454923,61.66666666666667,46.17647058823529,44.545454545454554,43.23529411764705,71.08977978543196,22.465635738831615,-0.0,0.0,0.01,-0.02,0.68,1.3,5.0,7.9,3.7,3.7,7.9,3.7,65.14085624894764,0.4131334766704242,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.41,0.06,0.38599999999999995,66.38094037564603,0.06,0.37339999999999995,False,,True,B,False,ok,,False,False,False,False,True,OTT_Accuracy,MajorGrind,OTT_Accuracy + WindTolerance; weak MajorGrind
90,Ben,Kohles,"KOHLES, BEN",184.0,PGA Tour,deep,high,-0.02,1.03,0.9,0.01,-0.84,29,96,1.0,0.03,-8.6,9.6,-0.02,60.148514851485146,76.7689576464621,81.87560071399147,78.66473149492018,59.19395465994963,54.02112103980503,80.31674208144796,55.55555555555556,62.916246215943495,76.20967741935483,67.54507628294036,63.33333333333332,38.529411764705884,36.666666666666686,35.588235294117645,83.25804630152456,31.185567010309278,0.09,0.09000000000000001,0.02,-0.03,0.68,1.2,4.6,8.0,4.2,4.2,8.0,4.2,76.86993519947478,16.721420347989636,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.6,0.61,0.414,66.73389638220092,0.61,0.2621,False,,False,,False,ok,,False,False,False,False,True,WindTolerance,MajorGrind,WindTolerance + OTT_Accuracy; weak MajorGrind
91,Adrien,Dumont De Chassart,"DUMONT DE CHASSART, ADRIEN",168.0,PGA Tour,deep,high,0.17,0.1,-0.11,0.47,-0.02,27,88,1.0,0.04,7.2,-4.0,0.17,62.5,68.98300786203399,63.50405052862832,65.16690856313497,33.75314861460957,39.15515840779855,33.71040723981901,34.62532299741601,30.575176589303737,94.75806451612901,89.45908460471568,86.66666666666667,62.64705882352941,52.424242424242486,59.705882352941174,56.07001693958216,35.43814432989691,-0.03,-0.06,-0.0,0.02,0.665,1.4,5.2,7.9,3.5,3.5,7.9,3.5,65.0945801411138,2.594580141113795,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.13,-0.3,-0.039999999999999994,61.01096684734652,-0.3,0.0335,False,,False,,False,ok,,True,False,True,False,True,ARG_TightRunoff,APP_FlightCtrl,ARG_TightRunoff + ARG_Bunker; weak APP_FlightCtrl
