rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,primary_trait_driver,trait_summary_label,trace_notes
113,118,"Duncan, Tyler",DUNCAN_TYLER,confirmed,TBD,TBD,deep,high,-1.04,56.067316209034544,62.83578334805009,6.768467139015549,high,2.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",17,-0.132,0.1704,medium,56.328781488028845,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-3.430268000920175,0.0,0.0,-2.283730158730159,-1.1465378421900159,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,PUTT_BirdieConv,False,0.0,,-1.624,47.08,-0.584,True,l5_form_applied,-1.46,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",48.00824548618849,48.00824548618849,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=6.8, AP=-3.4SG; 17CH-rds",ok,0.0022211496931613703,0.03527708743178611,0.05163187429695394,0.12774728114579056,0.26398304184461324,0.4501298664038635,0.5498701335961365,APP_Wedge,APP_Wedge+APP_150-200; weak PUTT_BirdieConv,NeutralSG=-1.04; VFD=6.8; VHD=0.2(17rds); AP=-3.4SG(poor_birdie_conv;rough_approach_liab); FormΔ=-1.5; →Tier4 VTS=48.0
114,131,"Voois, Ryan",VOOIS_RYAN,confirmed,TBD,TBD,medium,medium,-1.0899999999999999,55.18157661647476,68.25871511405019,13.077138497575433,medium,0.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,60.412432015504926,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-2.056,45.17,-0.966,True,l5_form_applied,-2.415,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",47.99743201550493,47.99743201550493,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=13.1, AP=0.0SG; 0CH-rds (debut); debut-A",ok,0.0025517341352505316,0.04307166617642775,0.06304133062940581,0.15600522664533514,0.32244872963266835,0.549950566298603,0.45004943370139705,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-1.09; VFD=13.1; VHD=0.0(0rds); debut-A pen=-4.0SG; FormΔ=-2.4; →Tier4 VTS=48.0
115,107,"Lower, Justin",LOWER_JUSTIN,confirmed,TBD,TBD,medium,medium,-0.655,62.8875110717449,62.61181425942119,-0.2756968123237158,medium,1.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-0.432,-0.2152,medium,58.873988706524315,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-3.9511955054729104,0.0,-2.223020902298307,-1.7281746031746033,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.881,43.87,-1.226,True,l5_form_applied,-3.065,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",47.9065976955785,47.9065976955785,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-0.3, AP=-4.0SG; 12CH-rds",ok,0.0023760704178333344,0.038815742367317295,0.056821529398190664,0.14083086033089048,0.29163175516497086,0.4983654654953155,0.5016345345046844,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-0.66; VFD=-0.3; VHD=-0.2(12rds); AP=-4.0SG(wedge_liability;poor_birdie_conv); FormΔ=-3.1; →Tier4 VTS=47.9
116,125,"Merritt, Troy",MERRITT_TROY,confirmed,TBD,TBD,deep,high,-1.22,52.87865367581932,56.789859600148766,3.911205924329444,high,0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",34,-0.409,-0.10639999999999997,medium,53.15649935037236,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.4863331126454176,0.0,-2.4863331126454176,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.742,47.39,-0.522,True,l5_form_applied,-1.3050000000000002,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",46.87883312508152,46.87883312508152,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=3.9, AP=-2.5SG; 34CH-rds",ok,0.0019955018824928047,0.03164206205155621,0.046402048750513826,0.11700547055280361,0.24744746545225182,0.432350679854264,0.567649320145736,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Accuracy,NeutralSG=-1.22; VFD=3.9; VHD=-0.1(34rds); AP=-2.5SG(wedge_liability); FormΔ=-1.3; →Tier4 VTS=46.9
117,129,"List, Luke",LIST_LUKE,confirmed,TBD,TBD,deep,high,-1.29,51.63861824623561,62.627342898248,10.988724652012394,high,0.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",20,-0.521,-0.7368000000000001,medium,54.22261016796864,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;poor_birdie_conv,-2.7774880029531195,-1.1088372093023258,0.0,-1.668650793650794,0.0,bomb_and_spray;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-2.184,45.53,-0.894,True,l5_form_applied,-2.235,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",46.4326341620624,46.4326341620624,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=11.0, AP=-2.8SG; 20CH-rds",ok,0.0019114437560641983,0.030307731673748763,0.044477177251439584,0.1129780165361103,0.24109483276977842,0.4253387214661714,0.5746612785338285,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-1.29; VFD=11.0; VHD=-0.7(20rds); AP=-2.8SG(bomb_and_spray;poor_birdie_conv); FormΔ=-2.2; →Tier4 VTS=46.4
118,109,"Kang, Jeffrey",KANG_JEFFREY,confirmed,TBD,TBD,deep,high,-0.83,59.787422497785656,58.841762703034334,-0.9456597947513217,high,-0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,59.40915857988513,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,poor_birdie_conv,-1.6951058201058204,0.0,0.0,-1.6951058201058204,0.0,poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.948,49.41,-0.118,True,l5_form_applied,-0.295,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",45.72394693967349,45.72394693967349,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-0.9, AP=-1.7SG; 0CH-rds (debut); debut-A",ok,0.00205116745992291,0.03458815914962552,0.05081364576815463,0.1305647083140052,0.28260248974868984,0.5062784253561029,0.4937215746438971,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.83; VFD=-0.9; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-1.7SG(poor_birdie_conv); FormΔ=-0.3; →Tier4 VTS=45.7
119,136,"Wise, Aaron",WISE_AARON,confirmed,TBD,TBD,thin,low,-0.945,57.75022143489815,52.30035395645032,-5.449867478447828,low,-1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-0.712,-2.2728,medium,53.10835476089436,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-4.23792928428557,0.0,-2.4766858980421826,-1.7612433862433867,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.945,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.63249619232322,44.63249619232322,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-5.4, AP=-4.2SG; 12CH-rds",ok,0.0018398597069645738,0.031112911723645532,0.04577818979318958,0.11967810063946456,0.2646585005994291,0.4854740648572983,0.5145259351427016,ARG_Rough,ARG_Rough+ARG_Bunker; weak OTT_Accuracy,NeutralSG=-0.94; VFD=-5.4; VHD=-2.3(12rds); AP=-4.2SG(wedge_liability;poor_birdie_conv); →Tier4 VTS=44.6
120,128,"Riley, Davis",RILEY_DAVIS,confirmed,TBD,TBD,deep,high,-1.27,51.99291408325952,52.72785175622179,0.7349376729622676,high,-2.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-5.12,-0.05280000000000001,low,52.28688915244443,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability,-2.4554052775938713,0.0,-2.4554052775938713,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-2.368,44.51,-1.0979999999999999,True,l5_form_applied,-2.7449999999999997,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.63107859725669,44.63107859725669,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=0.7, AP=-2.5SG; 2CH-rds",ok,0.0015996493533955898,0.0254525123530522,0.03744979426960187,0.09790731294316148,0.21652012503790627,0.397184033380458,0.6028159666195421,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-1.27; VFD=0.7; VHD=-0.1(2rds); AP=-2.5SG(wedge_liability); FormΔ=-2.7; →Tier4 VTS=44.6
121,115,"Hirata, Kensei",HIRATA_KENSEI,confirmed,TBD,TBD,deep,high,-0.95,57.66164747564216,64.61917811310802,6.957530637465858,high,2.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,60.4446597306285,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,wedge_liability,-2.380497493615814,0.0,-2.380497493615814,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-1.54,47.05,-0.59,True,l5_form_applied,-1.4749999999999999,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.208664743396874,44.208664743396874,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=7.0, AP=-2.4SG; 0CH-rds (debut); debut-A",ok,0.001762534814705668,0.029856846620299426,0.0439544163140202,0.11566997146129789,0.25790395632949287,0.47744217351856366,0.5225578264814363,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Distance,NeutralSG=-0.95; VFD=7.0; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-2.4SG(wedge_liability); FormΔ=-1.5; →Tier4 VTS=44.2
122,113,"Frittelli, Dylan",FRITTELLI_DYLAN,confirmed,TBD,TBD,deep,high,-0.91,58.37023914968999,52.54880506456381,-5.821434085126185,high,-2.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",18,0.333,2.0312,medium,54.72209717924514,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,-5.187970596735848,-1.0,-2.432138465903717,-1.7558321308321316,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.032,49.39,-0.12199999999999997,True,l5_form_applied,-0.30499999999999994,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.04115598577344,44.04115598577344,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-5.8, AP=-5.2SG; 18CH-rds",ok,0.001506679111273528,0.02403337734263054,0.03538880471866047,0.0933699179173342,0.20885530315611248,0.3880441915085956,0.6119558084914044,ARG_Rough,ARG_Rough+ARG_Bunker; weak OTT_Accuracy,NeutralSG=-0.91; VFD=-5.8; VHD=2.0(18rds); AP=-5.2SG(bomb_and_spray;wedge_liability;poor_birdie_conv); FormΔ=-0.3; →Tier4 VTS=44.0
123,120,"Kizzire, Patton",KIZZIRE_PATTON,confirmed,TBD,TBD,medium,medium,-0.8425,59.56598759964571,58.0775349273007,-1.4884526723450122,medium,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",24,0.331,2.1216000000000004,medium,56.88613551804849,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-3.9096200812719313,0.0,-2.1537879504397996,-1.7558321308321316,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-2.9785000000000004,39.32,-2.136,True,l5_form_applied,-5.34,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",43.726895355504624,43.726895355504624,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-1.5, AP=-3.9SG; 24CH-rds",ok,0.0015756117946476996,0.02589900433910646,0.03815081797356652,0.10114383468703206,0.22761133509694145,0.4257732745659049,0.5742267254340951,ARG_Bunker,ARG_Bunker+ARG_Rough; weak OTT_Accuracy,NeutralSG=-0.84; VFD=-1.5; VHD=2.1(24rds); AP=-3.9SG(wedge_liability;poor_birdie_conv); FormΔ=-5.3; →Tier4 VTS=43.7
124,124,"Martin, Ben",MARTIN_BEN,confirmed,TBD,TBD,deep,high,-1.16,53.941541186891065,60.807952694584436,6.866411507693371,high,1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",22,0.279,1.3736000000000002,medium,55.231082283131755,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-3.987117217810966,0.0,-2.3316939373876853,-1.655423280423281,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-2.806,41.769999999999996,-1.646,True,l5_form_applied,-4.115,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",43.14184784750982,43.14184784750982,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=6.9, AP=-4.0SG; 22CH-rds",ok,0.0013730960444916242,0.02201693843830839,0.03245492660444663,0.08681072698951309,0.19753925875571968,0.3742130837458808,0.6257869162541192,ARG_Rough,ARG_Rough+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-1.16; VFD=6.9; VHD=1.4(22rds); AP=-4.0SG(wedge_liability;poor_birdie_conv); FormΔ=-4.1; →Tier4 VTS=43.1
125,126,"Sargent, Gordon",SARGENT_GORDON,confirmed,TBD,TBD,medium,medium,-0.9625,57.44021257750222,50.44953032401288,-6.990682253489339,medium,-2.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",8,-0.898,0.2928,medium,53.19878412820476,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability,-4.11139383114955,-1.2386046511627908,-2.872789179986759,0.0,0.0,bomb_and_spray;wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.8645,45.49,-0.9019999999999999,True,l5_form_applied,-2.255,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",42.72099646590566,42.72099646590566,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-7.0, AP=-4.1SG; 8CH-rds",ok,0.0014189481039750954,0.023478759201214013,0.03462634739739863,0.09320539878406088,0.21377477616371715,0.4086545352346798,0.5913454647653202,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Accuracy,NeutralSG=-0.96; VFD=-7.0; VHD=0.3(8rds); AP=-4.1SG(bomb_and_spray;wedge_liability); FormΔ=-2.3; →Tier4 VTS=42.7
126,141,"Streb, Robert",STREB_ROBERT,confirmed,TBD,TBD,medium,medium,-1.9,40.83259521700621,55.18363551093741,14.351040293931199,medium,0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",29,-0.477,-1.2136,medium,47.52404874008371,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.4034805636999907,0.0,-2.4034805636999907,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.9,50.0,0.0,False,,0.0,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",42.71708761268373,42.71708761268373,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=14.4, AP=-2.4SG; 29CH-rds",ok,0.0014183639632638619,0.023469798844343207,0.03461328350824997,0.09317566982413383,0.21372222238963576,0.4085884150376414,0.5914115849623587,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Accuracy,NeutralSG=-1.90; VFD=14.4; VHD=-1.2(29rds); AP=-2.4SG(wedge_liability); →Tier4 VTS=42.7
127,123,"Schenk, Adam",SCHENK_ADAM,confirmed,TBD,TBD,deep,high,-1.15,54.118689105403014,58.41854482750988,4.299855722106869,high,0.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",19,0.677,1.8496,medium,54.727919090414176,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv;rough_approach_liab,-5.067420329606312,0.0,-2.2105362716352976,-1.7546296296296302,-1.1022544283413847,wedge_liability;poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.98,45.85,-0.8300000000000001,True,l5_form_applied,-2.075,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",42.518078431201545,42.518078431201545,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=4.3, AP=-5.1SG; 19CH-rds",ok,0.00128599092125878,0.02071619094695398,0.030558972789360754,0.0825059703328724,0.18995311485178218,0.3647038458673406,0.6352961541326594,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-1.15; VFD=4.3; VHD=1.8(19rds); AP=-5.1SG(wedge_liability;poor_birdie_conv;rough_approach_liab); FormΔ=-2.1; →Tier4 VTS=42.5
