rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,primary_trait_driver,trait_summary_label,trace_notes
114,97,"Hadwin, Adam",HADWIN_ADAM,confirmed,TBD,TBD,deep,high,-0.64,63.15323294951285,58.268546227235255,-4.884686722277593,high,0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",14,-0.141,-0.8351999999999999,medium,57.49129704797571,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;rough_approach_liab,-3.786352394281121,0.0,-2.4361108483874014,0.0,-1.3502415458937196,wedge_liability;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-0.64,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",49.91859225941347,49.91859225941347,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-4.9, AP=-3.8SG; 14CH-rds",ok,0.0026899483132291745,0.0423535070048968,0.0617546953054857,0.14777721555197817,0.29336442763727955,0.4801724902435599,0.5198275097564401,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak ARG_Rough,NeutralSG=-0.64; VFD=-4.9; VHD=-0.8(14rds); AP=-3.8SG(wedge_liability;rough_approach_liab); →Tier4 VTS=49.9
115,118,"Duncan, Tyler",DUNCAN_TYLER,confirmed,TBD,TBD,deep,high,-1.04,56.067316209034544,62.83578334805009,6.768467139015549,high,2.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",17,-0.132,0.1704,medium,56.328781488028845,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-3.430268000920175,0.0,0.0,-2.283730158730159,-1.1465378421900159,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,PUTT_BirdieConv,False,0.0,,-1.04,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",49.46824548618849,49.46824548618849,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=6.8, AP=-3.4SG; 17CH-rds",ok,0.0025824548401586875,0.04057252019732406,0.059214205607597194,0.14283898610332843,0.2862854825364921,0.4731045319349423,0.5268954680650577,APP_Wedge,APP_Wedge+APP_150-200; weak PUTT_BirdieConv,NeutralSG=-1.04; VFD=6.8; VHD=0.2(17rds); AP=-3.4SG(poor_birdie_conv;rough_approach_liab); →Tier4 VTS=49.5
116,120,"Kizzire, Patton",KIZZIRE_PATTON,confirmed,TBD,TBD,medium,medium,-0.8425,59.56598759964571,58.0775349273007,-1.4884526723450122,medium,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",24,0.331,2.1216000000000004,medium,56.88613551804849,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-3.9096200812719313,0.0,-2.1537879504397996,-1.7558321308321316,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.8425,50.0,0.0,False,,0.0,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",49.06689535550463,49.06689535550463,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-1.5, AP=-3.9SG; 24CH-rds",ok,0.002688659564152984,0.04338403664705353,0.06336924615787053,0.1539462445747677,0.31117144638639344,0.51866199558451,0.48133800441549,ARG_Bunker,ARG_Bunker+ARG_Rough; weak OTT_Accuracy,NeutralSG=-0.84; VFD=-1.5; VHD=2.1(24rds); AP=-3.9SG(wedge_liability;poor_birdie_conv); →Tier4 VTS=49.1
117,129,"List, Luke",LIST_LUKE,confirmed,TBD,TBD,deep,high,-1.29,51.63861824623561,62.627342898248,10.988724652012394,high,0.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",20,-0.521,-0.7368000000000001,medium,54.22261016796864,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;poor_birdie_conv,-2.7774880029531195,-1.1088372093023258,0.0,-1.668650793650794,0.0,bomb_and_spray;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.29,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",48.6676341620624,48.6676341620624,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=11.0, AP=-2.8SG; 20CH-rds",ok,0.0023996312511738956,0.037581217660185504,0.05493635638713047,0.1343915954630822,0.2739300609019939,0.4605133246065238,0.5394866753934762,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-1.29; VFD=11.0; VHD=-0.7(20rds); AP=-2.8SG(bomb_and_spray;poor_birdie_conv); →Tier4 VTS=48.7
118,125,"Merritt, Troy",MERRITT_TROY,confirmed,TBD,TBD,deep,high,-1.22,52.87865367581932,56.789859600148766,3.911205924329444,high,0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",34,-0.409,-0.10639999999999997,medium,53.15649935037236,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.4863331126454176,0.0,-2.4863331126454176,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.22,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",48.18383312508152,48.18383312508152,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=3.9, AP=-2.5SG; 34CH-rds",ok,0.0022941378495528403,0.03587706926009228,0.0524931277277565,0.12948933001657706,0.26661114075354,0.45289533176610336,0.5471046682338967,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Accuracy,NeutralSG=-1.22; VFD=3.9; VHD=-0.1(34rds); AP=-2.5SG(wedge_liability); →Tier4 VTS=48.2
119,128,"Riley, Davis",RILEY_DAVIS,confirmed,TBD,TBD,deep,high,-1.27,51.99291408325952,52.72785175622179,0.7349376729622676,high,-2.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-5.12,-0.05280000000000001,low,52.28688915244443,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability,-2.4554052775938713,0.0,-2.4554052775938713,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.27,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",47.37607859725669,47.37607859725669,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=0.7, AP=-2.5SG; 2CH-rds",ok,0.0021260792565420974,0.0331957236807987,0.04863984783705392,0.12163688118244029,0.2546479986794222,0.44017479962333833,0.5598252003766617,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-1.27; VFD=0.7; VHD=-0.1(2rds); AP=-2.5SG(wedge_liability); →Tier4 VTS=47.4
120,124,"Martin, Ben",MARTIN_BEN,confirmed,TBD,TBD,deep,high,-1.16,53.941541186891065,60.807952694584436,6.866411507693371,high,1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",22,0.279,1.3736000000000002,medium,55.231082283131755,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-3.987117217810966,0.0,-2.3316939373876853,-1.655423280423281,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.16,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",47.256847847509825,47.256847847509825,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=6.9, AP=-4.0SG; 22CH-rds",ok,0.0021021070390777096,0.03281662492479453,0.048094161503293556,0.12051244538385696,0.2529099130748626,0.4382979924263911,0.5617020075736089,ARG_Rough,ARG_Rough+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-1.16; VFD=6.9; VHD=1.4(22rds); AP=-4.0SG(wedge_liability;poor_birdie_conv); →Tier4 VTS=47.3
121,109,"Kang, Jeffrey",KANG_JEFFREY,confirmed,TBD,TBD,deep,high,-0.83,59.787422497785656,58.841762703034334,-0.9456597947513217,high,-0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,59.40915857988513,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,poor_birdie_conv,-1.6951058201058204,0.0,0.0,-1.6951058201058204,0.0,poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.83,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",46.01894693967349,46.01894693967349,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-0.9, AP=-1.7SG; 0CH-rds (debut); debut-A",ok,0.0021452422265855094,0.03559020416815417,0.05226269681290483,0.13365080655084205,0.2875868223417421,0.5119257243346326,0.48807427566536743,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.83; VFD=-0.9; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-1.7SG(poor_birdie_conv); →Tier4 VTS=46.0
122,115,"Hirata, Kensei",HIRATA_KENSEI,confirmed,TBD,TBD,deep,high,-0.95,57.66164747564216,64.61917811310802,6.957530637465858,high,2.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,60.4446597306285,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,wedge_liability,-2.380497493615814,0.0,-2.380497493615814,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-0.95,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",45.683664743396875,45.683664743396875,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=7.0, AP=-2.4SG; 0CH-rds (debut); debut-A",ok,0.0020757999825114287,0.03445346587783371,0.05061876917403129,0.1301481199136265,0.28192628334223274,0.5055079800950414,0.4944920199049586,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Distance,NeutralSG=-0.95; VFD=7.0; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-2.4SG(wedge_liability); →Tier4 VTS=45.7
123,126,"Sargent, Gordon",SARGENT_GORDON,confirmed,TBD,TBD,medium,medium,-0.9625,57.44021257750222,50.44953032401288,-6.990682253489339,medium,-2.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",8,-0.898,0.2928,medium,53.19878412820476,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability,-4.11139383114955,-1.2386046511627908,-2.872789179986759,0.0,0.0,bomb_and_spray;wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.9625,50.0,0.0,False,,0.0,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.97599646590566,44.97599646590566,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-7.0, AP=-4.1SG; 8CH-rds",ok,0.0018171918564114677,0.029244010547578622,0.04300835123205024,0.11183228318257839,0.24565526457330406,0.4472766625429302,0.5527233374570698,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Accuracy,NeutralSG=-0.96; VFD=-7.0; VHD=0.3(8rds); AP=-4.1SG(bomb_and_spray;wedge_liability); →Tier4 VTS=45.0
124,136,"Wise, Aaron",WISE_AARON,confirmed,TBD,TBD,thin,low,-0.945,57.75022143489815,52.30035395645032,-5.449867478447828,low,-1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-0.712,-2.2728,medium,53.10835476089436,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-4.23792928428557,0.0,-2.4766858980421826,-1.7612433862433867,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.945,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.63249619232322,44.63249619232322,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-5.4, AP=-4.2SG; 12CH-rds",ok,0.0018693541560524255,0.031112911723645532,0.04577818979318958,0.11967810063946456,0.2646585005994291,0.4854740648572983,0.5145259351427016,ARG_Rough,ARG_Rough+ARG_Bunker; weak OTT_Accuracy,NeutralSG=-0.94; VFD=-5.4; VHD=-2.3(12rds); AP=-4.2SG(wedge_liability;poor_birdie_conv); →Tier4 VTS=44.6
125,123,"Schenk, Adam",SCHENK_ADAM,confirmed,TBD,TBD,deep,high,-1.15,54.118689105403014,58.41854482750988,4.299855722106869,high,0.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",19,0.677,1.8496,medium,54.727919090414176,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv;rough_approach_liab,-5.067420329606312,0.0,-2.2105362716352976,-1.7546296296296302,-1.1022544283413847,wedge_liability;poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.15,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.59307843120155,44.59307843120155,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=4.3, AP=-5.1SG; 19CH-rds",ok,0.0016190751142490017,0.025358695961943234,0.03731364339072353,0.09760929385569903,0.2160206494480604,0.3965938678746905,0.6034061321253095,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-1.15; VFD=4.3; VHD=1.8(19rds); AP=-5.1SG(wedge_liability;poor_birdie_conv;rough_approach_liab); →Tier4 VTS=44.6
126,96,"Chatfield, Davis",CHATFIELD_DAVIS,confirmed,TBD,TBD,deep,high,-0.61,63.68467670504872,61.56179066720106,-2.122886037847664,high,2.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,62.83552228990966,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,wedge_liability;poor_birdie_conv,-4.13565332130309,0.0,-2.34134115199092,-1.7943121693121697,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-0.61,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.564215647303485,44.564215647303485,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-2.1, AP=-4.1SG; 0CH-rds (debut); debut-A",ok,0.001856519414468155,0.030907143395580823,0.04547955798580991,0.11902423874645132,0.2635622037574465,0.48417812152957534,0.5158218784704247,APP_150-200,APP_150-200+APP_100-150; weak OTT_Distance,NeutralSG=-0.61; VFD=-2.1; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-4.1SG(wedge_liability;poor_birdie_conv); →Tier4 VTS=44.6
127,121,"Paul, Jeremy",PAUL_JEREMY,confirmed,TBD,TBD,deep,high,-1.12,54.65013286093888,51.61744671339113,-3.03268614754775,high,-1.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",4,0.62,0.0,low,52.89117278015634,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-4.220110361472796,0.0,-2.604369620732054,-1.6157407407407416,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.12,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.45095205721075,44.45095205721075,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-3.0, AP=-4.2SG; 4CH-rds",ok,0.0015959829783150038,0.02501077611129641,0.036808605054083725,0.09650171118375322,0.21415953157475978,0.39438822697667636,0.6056117730233237,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-1.12; VFD=-3.0; VHD=0.0(4rds); AP=-4.2SG(wedge_liability;poor_birdie_conv); →Tier4 VTS=44.5
128,113,"Frittelli, Dylan",FRITTELLI_DYLAN,confirmed,TBD,TBD,deep,high,-0.91,58.37023914968999,52.54880506456381,-5.821434085126185,high,-2.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",18,0.333,2.0312,medium,54.72209717924514,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,-5.187970596735848,-1.0,-2.432138465903717,-1.7558321308321316,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.91,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",44.34615598577344,44.34615598577344,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-5.8, AP=-5.2SG; 18CH-rds",ok,0.0015791208363032468,0.02475721387648865,0.036440416291109265,0.09569213842907076,0.21279432804946016,0.39276364027681676,0.6072363597231832,ARG_Rough,ARG_Rough+ARG_Bunker; weak OTT_Accuracy,NeutralSG=-0.91; VFD=-5.8; VHD=2.0(18rds); AP=-5.2SG(bomb_and_spray;wedge_liability;poor_birdie_conv); →Tier4 VTS=44.3
